timestamp,sender,receiver,sender_x,sender_y,sender_z,receiver_x,receiver_y,receiver_z,distance,RSSI,SNR,LOS,building_obstacles,terrain_blocked,packet_status,drop_reason,latency_ms,packet_id,source,destination,hop_count,TTL
1788859934.820,2,1,0.005,-0.029,-0.060,-14.976,-0.006,0.015,14.980,-39.303,80.697,1,,0,dropped,channel_loss,411.865,bcc8781c-6620-4be2-b40a-161ad764723f,2,1,0,3
1788859934.820,2,3,0.005,-0.029,-0.060,14.970,-0.040,0.001,14.965,-39.293,80.707,1,,0,dropped,channel_loss,413.671,bcc8781c-6620-4be2-b40a-161ad764723f,2,1,1,2
1788859934.820,2,3,0.005,-0.029,-0.060,14.970,-0.040,0.001,14.965,-39.293,80.707,1,,0,received,,398.470,afbf0d3e-0495-4311-a3cf-208ca73bcc7e,2,3,0,3
1788859934.821,3,1,14.970,-0.040,0.001,-14.976,-0.006,0.015,29.945,-46.372,73.628,1,,0,received,,399.419,8adb9489-c5a2-49f6-8cdb-dbe9d4eb97d8,3,1,0,3
1788859934.821,3,2,14.970,-0.040,0.001,0.005,-0.029,-0.060,14.965,-39.293,80.707,1,,0,received,,396.317,c545ff44-573a-4f8e-a342-8b441c49d2a1,3,2,0,3
1788859935.851,1,2,-14.976,-0.006,0.012,0.005,-0.029,-0.062,14.980,-39.303,80.697,1,,0,received,,414.850,c45db8f2-162f-42d5-afad-892e9f262c99,1,2,0,3
1788859935.851,1,3,-14.976,-0.006,0.012,14.962,-0.040,-0.005,29.938,-46.369,73.631,1,,0,received,,410.826,6a8d8b6a-ef04-407a-9d6e-ff1fe4c52135,1,3,0,3
1788859935.851,2,1,0.005,-0.029,-0.062,-14.976,-0.006,0.012,14.980,-39.303,80.697,1,,0,received,,403.604,3d1c4437-c763-4e8c-9bb5-9290e4bf54ec,2,1,0,3
1788859935.851,2,3,0.005,-0.029,-0.062,14.962,-0.040,-0.005,14.958,-39.288,80.712,1,,0,dropped,channel_loss,415.053,f09ec295-d9b7-4405-aadb-9936a01e6da6,2,3,0,3
1788859935.851,2,1,0.005,-0.029,-0.062,-14.976,-0.006,0.012,14.980,-39.303,80.697,1,,0,received,,409.512,f09ec295-d9b7-4405-aadb-9936a01e6da6,2,3,1,2
1788859935.852,1,3,-14.976,-0.006,0.012,14.962,-0.040,-0.005,29.938,-46.369,73.631,1,,0,received,,401.078,f09ec295-d9b7-4405-aadb-9936a01e6da6,2,3,2,1
1788859935.852,3,1,14.962,-0.040,-0.005,-14.976,-0.006,0.012,29.938,-46.369,73.631,1,,0,dropped,channel_loss,406.728,d297c5fc-bf19-4f70-8bd6-1c0556f22b17,3,1,0,3
1788859935.852,3,2,14.962,-0.040,-0.005,0.005,-0.029,-0.062,14.958,-39.288,80.712,1,,0,received,,410.104,d297c5fc-bf19-4f70-8bd6-1c0556f22b17,3,1,1,2
1788859935.852,2,1,0.005,-0.029,-0.062,-14.976,-0.006,0.012,14.980,-39.303,80.697,1,,0,received,,406.828,d297c5fc-bf19-4f70-8bd6-1c0556f22b17,3,1,2,1
1788859935.852,3,2,14.962,-0.040,-0.005,0.005,-0.029,-0.062,14.958,-39.288,80.712,1,,0,received,,412.198,cfbf7cb2-5238-4b6c-9c3e-89fc13abdc67,3,2,0,3
1788859936.904,1,2,-14.968,-0.006,0.004,0.005,-0.029,-0.013,14.973,-39.298,80.702,1,,0,received,,414.360,898e58f1-f27b-4e61-8de8-0845d40feae7,1,2,0,3
1788859936.904,1,3,-14.968,-0.006,0.004,14.954,-0.029,-0.010,29.922,-46.364,73.636,1,,0,received,,398.861,cbdc1708-3e08-4239-8f64-015427893f99,1,3,0,3
1788859936.904,2,1,0.005,-0.029,-0.013,-14.968,-0.006,0.004,14.973,-39.298,80.702,1,,0,received,,408.648,5356ed64-3232-4991-b49c-f1695616d52a,2,1,0,3
1788859936.904,2,3,0.005,-0.029,-0.013,14.954,-0.029,-0.010,14.950,-39.282,80.718,1,,0,received,,397.542,9f15e4c3-1960-4e68-9859-c8e8c35ecc2e,2,3,0,3
1788859936.904,3,1,14.954,-0.029,-0.010,-14.968,-0.006,0.004,29.922,-46.364,73.636,1,,0,received,,400.068,14895931-149a-440c-a900-a94bbd9aee79,3,1,0,3
1788859936.904,3,2,14.954,-0.029,-0.010,0.005,-0.029,-0.013,14.950,-39.282,80.718,1,,0,received,,407.532,93136bd3-5fd2-4c77-b619-024600ffc8b4,3,2,0,3
1788859937.946,1,2,-14.968,-0.006,0.002,0.012,-0.029,-0.067,14.980,-39.303,80.697,1,,0,received,,406.817,f4fbe1cd-16ee-4e4c-929f-5c256730ba76,1,2,0,3
1788859937.946,1,3,-14.968,-0.006,0.002,14.954,-0.018,-0.013,29.922,-46.364,73.636,1,,0,received,,413.838,dce89808-e4c8-440f-ac96-ad497a65c175,1,3,0,3
1788859937.946,2,1,0.012,-0.029,-0.067,-14.968,-0.006,0.002,14.980,-39.303,80.697,1,,0,received,,409.468,5fa3fe48-69b3-4275-9943-131a84f9ed1d,2,1,0,3
1788859937.947,2,3,0.012,-0.029,-0.067,14.954,-0.018,-0.013,14.942,-39.277,80.723,1,,0,received,,403.060,73608365-d24e-4bba-a1c4-e2a885ed4c85,2,3,0,3
1788859937.947,3,1,14.954,-0.018,-0.013,-14.968,-0.006,0.002,29.922,-46.364,73.636,1,,0,received,,401.144,70116b37-4f56-4e74-aad5-a26fbd0309fa,3,1,0,3
1788859937.947,3,2,14.954,-0.018,-0.013,0.012,-0.029,-0.067,14.942,-39.277,80.723,1,,0,received,,410.181,2143d700-a1d5-48b0-8d9f-8b854e6f467d,3,2,0,3
1788859938.968,1,2,-14.960,-0.018,0.002,0.020,-0.029,-0.073,14.980,-39.303,80.697,1,,0,received,,404.310,23aad26c-ee6b-4999-bc4c-4cbdc32fc7c0,1,2,0,3
